SourceFile,PlazoPresentacionFecha,OrganismoConvocante,InformacionWeb,Presupuesto,Objeto,Score
20260203_Licitaciones.xlsx,2/27/2026,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA. DIRECCIÓN DE LA FUNDACIÓN ICO",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=bkl8Z6k3aGzXOjazN1Dw9Q%3D%3D,58334.34,Servicio de comunicación de la actividad de la Fundación ICO,4
20260203_Licitaciones.xlsx,2/17/2026,PRESIDENTE DE LA ASOCIACIÓN DE DESARROLLO SIERRA DE GUADARRAMA,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=dNYhqU4Q94SExvMJXBMHHQ%3D%3D,115582.65,"El desarrollo de acciones que permitan mejorar la sostenibilidad, la innovación, la competitividad y la digitalización del sector turístico del municipio de Becerril de la Sierra, correspondiente a la Actuación nº16 – Eje 3, recogida en el Plan de Sostenibilidad Turística en Destino (en adelante PSTD)",3
20260203_Licitaciones.xlsx,2/18/2026,AYUNTAMIENTO DE BARCELONA,contractaciopublica.cat/ca/detall-publicacio/bda43295-1a40-4c5c-ab55-8900ca710463/300682633,48797.85,Dinamización de las entidades comerciales y los comercios del Distrito y soporte logístico a la realización de actos de dinamización y promoción del comercio local en la vía pública,4
20260203_Licitaciones.xlsx,2/10/2026,GENERALITAT DE CATALUNYA. CONSORCI DE L'AUDITORI I L'ORQUESTRA,licitacions.bcn.cat/licitacion/licitaciones/detalle?id=14657596,10000,"Servicio de subtitulación en los 93 conciertos del proyecto Cantània 2026 en L'Auditori de 
Barcelona y en los 9 teatros de la gira.",1
20260203_Licitaciones.xlsx,,AYUNTAMIENTO DE TORROELLA DE MONTGRÍ (GIRONA),contractaciopublica.cat/es/detall-publicacio/300682787,,"Plan anual de contratación del Ayuntamiento de Torroella de Montgrí, ejercicio 2026",0
20260203_Licitaciones.xlsx,3/31/2026,CONSORCIO DE SALUD Y DE ATENCIÓN SOCIAL DE CATALUÑA ,empirica.com/suhco/event/omc-spain-csc,,El proyecto suHCO (Solución de Transición a la Sostenibilidad Sistémica para Organizaciones Sanitarias a través de PCP) es una iniciativa europea liderada por CSC que busca apoyar a las organizaciones sanitarias y asistenciales en su transición hacia la sostenibilidad ambiental y la circularidad.,2
20260203_Licitaciones.xlsx,2/6/2026,COMISIÓN DELEGADA DEL PATRONATO DE LA FUNDACIÓN PARA LA INVESTIGACIÓN BIOMÉDICA DEL HOSPITAL GREGORIO MARAÑÓN,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=AEATcMQLbgo7u6%2B%2FR7DUoA%3D%3D,620,Servicio de grabación y edición de vídeo,3
20260203_Licitaciones.xlsx,2/24/2026,JUNTA DE EXTREMADURA. DIRECCIÓN GERENCIA DE LA FUNDACIÓN JÓVENES Y DEPORTE,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=T1s9oiGp0xgeIBJRHQiPkQ%3D%3D,9918.18,"Patrocinio publicitario de la imagen de la FJyD y de Marca Extremadura a través del Club Deportivo Xtremadura Motorsport en su participación en el Supercars Iberian, Supercars Campeonato de España y Campeonato de España de Rallyes de Energías Alternativas durante el año 2026",1
20260203_Licitaciones.xlsx,2/24/2026,JUNTA DE EXTREMADURA. DIRECCIÓN GERENCIA DE LA FUNDACIÓN JÓVENES Y DEPORTE,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ZsVYkYwazUNPpzdqOdhuWg%3D%3D,4132.23,Patrocinio publicitario de la imagen de la FJyD y de Marca Extremadura a través de la deportista Paula de la Calle Pizarro en sus distintas participaciones en competiciones oficiales durante el año 2026,1
20260203_Licitaciones.xlsx,2/16/2026,CONSEJO DE ADMINISTRACIÓN-COMITÉ DE INVERSIONES DE LA SOCIEDAD ESTATAL CORREOS Y TELÉGRAFOS S.A,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=dSDEpqMwJSadkQsA7ROvsg%3D%3D,92700,"Servicios de diseño, construcción, instalación y retirada de stand ferias nacionales e internacionales",2
20260203_Licitaciones.xlsx,2/19/2026,PRESIDENCIA DEL INSTITUTO VALENCIANO DE COMPETITIVIDAD EMPRESARIAL (IVACE),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=0lTL56LcYhQXhk1FZxEyvw%3D%3D,80000,Servicio de asesoramiento y apoyo en destino a las empresas de la Comunitat Valenciana para si internacionalización en la India,1
20260204_Licitaciones.xlsx,2/12/2026,INSTITUTO DE CULTURA DE BARCELONA,licitacions.bcn.cat/licitacion/licitaciones/detalle?id=14673474,3000,Contratación de 5 sesiones públicas de Juego Tradicional.,2
20260204_Licitaciones.xlsx,2/10/2026,INSTITUTO DE CULTURA DE BARCELONA,licitacions.bcn.cat/licitacion/licitaciones/detalle?id=14673996,8325,Publicación de contenidos de la web del Festival Grec 2026.,4
20260204_Licitaciones.xlsx,2/10/2026,INSTITUTO DE CULTURA DE BARCELONA,licitacions.bcn.cat/licitacion/licitaciones/detalle?id=14669833,14999,"Servicios de activación, gestión y dinamización de públicos del Grec Festival de Barcelona 2026.",4
20260204_Licitaciones.xlsx,2/19/2026,GERENCIA DE LA UNIVERSIDAD DE ALCALÁ,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=iSkBcWso0l3LIx6q1oPaMg%3D%3D,20500,"Servicio de traducción de textos, revisión lingüística, ortotipográfica y estilística de textos destinados a la difusión de la producción científica del PDI vinculado a la Universidad de Alcalá",2
20260204_Licitaciones.xlsx,2/18/2026,CONSELH GENERAU D'ARAN (LLEIDA),contractaciopublica.cat/ca/detall-publicacio/a1b19b88-0095-41a0-bac1-ca5fd29f1d64/300683421,104400,"El Conselh Generau d'Aran tiene necesidad de garantizar el servicio de gestión y representación de la reserva de la biosfera de la Val d'Aran. concretamente, el servicio de coordinación y desarrollo del plan de gestión de la biosfera de Val d'Aran, así como todas las acciones y tareas necesarias para cumplir con el programa man & biosphere de la Unesco",2
20260204_Licitaciones.xlsx,3/5/2026,PATRONATO MUNICIPAL DE DEPORTES DE TARRAGONA,contractaciopublica.cat/ca/detall-publicacio/9bc2de82-b5b6-453f-8296-9e6f4b8eb63d/300682512,,Selección de empresas patrocinadoras de la 46ª Peonada Popular de Sta Tecla,1
20260204_Licitaciones.xlsx,3/5/2026,PATRONATO MUNICIPAL DE DEPORTES DE TARRAGONA,contractaciopublica.cat/ca/detall-publicacio/cbdd5cbf-9d8a-47b8-a636-1a31957f326a/300682721,,"Selección de empresas patrocinadoras de la 35ª Media Maratón+10K ""Ciutat de Tarragona""",1
20260204_Licitaciones.xlsx,3/5/2026,PATRONATO MUNICIPAL DE DEPORTES DE TARRAGONA,contractaciopublica.cat/ca/detall-publicacio/b4593a0f-4676-46fd-93c8-79326b21ee30/300682293,,Selección de empresas patrocinadoras de la 5a edición del Trail Tarragona,1
20260204_Licitaciones.xlsx,2/23/2026,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA. SECRETARÍA GENERAL DE LA COMISIÓN NACIONAL DE LOS MERCADOS Y LA COMPETENCIA",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=3iGYJTwAIA8tm4eBPtV6eQ%3D%3D,59666.25,"El objeto del contrato consiste en proporcionar la asistencia técnica necesaria para la elaboración de un trabajo de análisis y consulta del contenido audiovisual que determinados influencers publican en sus perfiles de plataformas de intercambio de vídeos, con el fin de detectar posibles comunicaciones comerciales no identificadas. Lote 1: Plataforma de intercambio de vídeos Instagram. Lote 2: Plataforma de intercambio de vídeos TikTok. Lote 3: Plataforma de intercambio de vídeos YouTube",3
20260204_Licitaciones.xlsx,,GERENCIA DE MAZ MÚTUA DE ACCIDENTES DE TRABAJO Y ENFERMEDADES PROFESIONALES DE LA SEGURIDAD SOCIAL Nº 11,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=%2FUBQ8q4DGYX%2B3JAijKO%2Bkg%3D%3D,108800,"ANUNCIO PREVIO de la futura contratación prevista llevar a cabo por el Órgano de Contratación de MAZ a lo largo del ejercicio 2026 del servicio necesario de diseño gráfico, elaboración de material multimedia y maquetación de la memoria de sostenibilidad e informe de gobierno corporativo.",4
20260204_Licitaciones.xlsx,2/25/2026,DIRECCIÓN GERENCIA DE LA FUNDACIÓN JÓVENES Y DEPORTE,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=pBR6%2Fnk2lKNLAIVZdUs8KA%3D%3D,4132.23,Patrocinio publicitario de la imagen de la FJyD y de Marca Extremadura a través del deportista Iñaki Batzán Merchán en sus distintas participaciones en competiciones oficiales durante el año 2026,2
20260204_Licitaciones.xlsx,2/19/2026,"CONSEJERÍA DE MOVILIDAD, MEDIO AMBIENTE Y GESTIÓN DE EMERGENCIAS DEL PRINCIPADO DE ASTURIAS",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=nKpFQigc0KHi0Kd8%2Brcp6w%3D%3D,69837.6,"Servicio de creatividad y el plan de medios para la promoción, divulgación y publicidad del proyecto ANDA (agrupación Nora-Noreña digitalización del agua), enmarcado en el Plan de Recuperación, Transformación y Resiliencia, financiado por la Unión Europea Nextgeneration Eu. Lote 1: Creatividad, conceptualización y planificación del plan de publicidad y comunicación del proyecto ANDA. Lote 2: Ejecución del Plan de Medios y elaboración de la documentación justificativa necesaria para la auditoría externa.",4
20260205_Licitaciones.xlsx,2/19/2026,AYUNTAMIENTO DE PIERA (BARCELONA),contractaciopublica.cat/ca/detall-publicacio/7922c04d-aee8-487f-aa2d-540b157657d6/300685708,39579.5,Contrato de servicios para la gestión integral de la organización de la Feria de San Cristo de Piera,1
20260205_Licitaciones.xlsx,2/19/2026,AYUNTAMIENTO DE PALAU-SOLITÀ I PLEGAMANS (BARCELONA),contractaciopublica.cat/ca/detall-publicacio/daac928d-4c37-442b-bf66-8c7f145a0b47/300679943,45591.88,Servicios de diseño gráfico y servicio community manager en el Ayuntamiento de Palau-solità i Plegamans: Lote 1: servicio de community manager. Lote 2: servicio de diseño gráfico,5
20260205_Licitaciones.xlsx,2/19/2026,"PRESIDENCIA DE LA SOCIEDAD MERCANTIL ESTATAL PARA LA GESTIÓN DE LA INNOVACIÓN Y LAS TECNOLOGÍAS TURÍSTICAS, S.A.M.P. (SEGITTUR)",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=BNe5%2FLl53fQmMOlAXxDEjw%3D%3D,47712.12,Servicios de organización del XVII Foro SICTED que se celebrará en Madrid el día 24 de marzo de 2026. Las necesidades a satisfacer se especifican con mayor detalle en el PLIEGO DE PRESCRIPCIONES TÉCNICAS QUE RIGE LA CONTRATACIÓN,2
20260205_Licitaciones.xlsx,2/19/2026,DIRECCIÓN DE COMPRAS DE LA CORPORACIÓN DE RADIO Y TELEVISIÓN ESPAÑOLA S.A,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=PCVzqCvNTh0%2FbjW6njtWLw%3D%3D,14500,Cámara robotizada - Especial Alfombra Roja 2026,1
20260205_Licitaciones.xlsx,2/6/2026,JUNTA DE GOBIERNO DEL AYUNTAMIENTO DE ALCOBENDAS (MADRID),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ih7UuopO35N4zIRvjBVCSw%3D%3D,8677.69,"Desarrollo del programa ""Cine de Verano"" en 2026 que comprenderá la programación de títulos, el suministro de las películas con su correspondiente licencia de exhibición, así como el apoyo logístico y personal especializado que requiera el desarrollo de las sesiones",1
20260205_Licitaciones.xlsx,2/20/2026,AYUNTAMIENTO DE LA BISBAL DE EMPORDÀ (GIRONA),contractaciopublica.cat/ca/detall-publicacio/5d26b5a5-49e0-46fa-a257-9e5d15c1cb86/300681299,17619.75,"Servicio de diseño, edición de material (digital e impreso), comunicación y distribución de material de las siguientes ferias en la Bisbal d'Empordà: Feria Artesana (Lote 1), Feria-Mercado 1 de mayo (Lote 2) y Feria de Brocanters 11 Septiembre (Lote 3)",3
20260206_Licitaciones.xlsx,3/5/2026,DIRECCIÓN GENERAL DE LA CASA ÁRABE,contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=RdluoLoWK7seIBJRHQiPkQ%3D%3D,2500,Servicio de asistencia de sala de la sede del Consorcio Casa Árabe en Madrid,1
20260206_Licitaciones.xlsx,3/6/2026,"GERENCIA DE LA EMPRESA MUNICIPAL DE INNOVACIÓN Y DESARROLLO TECNOLÓGICO, S.A.",contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=vq5KkctHSA9Whbmkna2nXQ%3D%3D,198860,"Conceptualización, diseño, producción, montaje, desmontaje, explotación y secretaria técnica del Stand de Las Rozas en la Feria SCEWC Congress 2026",1
20260206_Licitaciones.xlsx,2/20/2026,AYUNTAMIENTO DE AGULLANA (GIRONA),contractaciopublica.cat/ca/detall-publicacio/9c657df5-f8ec-42b9-b890-5e01806345c4/300687231,147738.64,"Contrato de suministro de diferente material para la recogida selectiva de los residuos municipales de Agullana y la realización de una campaña ambiental, dividido en 4 lotes, en el marco del Plan de Recuperación, Transformación y Resiliencia, financiado por la Unión europea, Fondo Nextgeneration EU. Lote 1 Suministro de contenedores. Lote 2 Cerramiento área contenedores. Lote 3 Videovigilancia. Lote 4 Campaña ambiental.",2
20260206_Licitaciones.xlsx,2/20/2026,PRESIDENCIA DE LA ASOCIACIÓN CENTRO DE DESARROLLO NAVIA-PORCÍA (ASTURIAS),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ennDyjNwPr8mMOlAXxDEjw%3D%3D,94196.95,"Prestación de servicio para el desarrollo y ejecución del “Plan de comunicación y marketing digital”, en la forma prevista en el Pliego de Prescripciones Técnicas Particulares (PPTP) y en el Pliego de Cláusulas Administrativas Particulares (PCAP)",5
20260206_Licitaciones.xlsx,2/20/2026,"EMPRESA MUNICIPAL MIXTA D'AIGÜES DE TARRAGONA, SA",contractaciopublica.cat/ca/detall-publicacio/e8b48319-de72-4122-ade6-35a6357ed2e6/300686605,48500,"El objeto del presente contrato son los servicios de planificación, negociación y compra de espacios para las campañas de comunicación de Ematsa, de acuerdo con las características y condiciones fijadas en el pliego de prescripciones técnicas regulador de este contrato",2
20260206_Licitaciones.xlsx,2/23/2026,AYUNTAMIENTO DE BARCELONA,contractaciopublica.cat/ca/detall-publicacio/277dc405-e350-4a73-b1b2-8b79994d919a/300686166,213400,"Servicio de relaciones públicas para eventos y actos coordinados por la Dirección de Comunicación. Lote 1 Servicios de agencia de comunicación y RRPP - Ámbito corporativo y empresarial. Lote 2 Servicios de agencia de comunicación y RRPP - Ámbito social, deportivo y cultural.",5
20260206_Licitaciones.xlsx,2/12/2026,AYUNTAMIENTO DE CASTELLDEFELS (BARCELONA). COMUNICACIÓN E IMAGEN,contractaciopublica.cat/es/detall-publicacio/300686888,4200,"Servicio de consultoría para el estudio de viabilidad económica para la contratación, por contrato menor, de suministro, instalación, explotación y mantenimiento de mobiliario urbano digital con explotación publicitaria por el Ayuntamiento de Castelldefels",2
20260206_Licitaciones.xlsx,2/13/2026,AYUNTAMIENTO DE VILADECANS (BARCELONA),contractaciopublica.cat/es/detall-publicacio/300686655,12396.69,"Contratación de los servicios de dinamización para incrementar la participación de la comunidad de aprendizaje virtual Alia't, financiado por el  Ministerio
 
de Derechos Sociales, Consumo y Agenda 2030.",4
20260206_Licitaciones.xlsx,2/16/2026,CONSEJO COMARCAL DEL PALLARS SOBIRÀ (LLEIDA),contractaciopublica.cat/es/detall-publicacio/300686518,2200,"Jornadas Ocupación Talento y Oportunidades (TC 2025) [Realización de dos jornadas de empleo que tienen como objetivo conectar
 
empresas y personas candidatas de manera eficiente, mediante encuentros breves y
 
informales.]",2
20260206_Licitaciones.xlsx,2/20/2026,"CÁMARA OFICIAL DE COMERCIO, INDUSTRIA, SERVICIOS Y NAVEGACIÓN DE ESPAÑA",www.camara.es/campana-de-publicidad-para-apoyar-la-difusion-del-programa-kit-digital-1,242000,"Contratación de servicios para el diseño, ejecución y seguimiento de una campaña de publicidad para apoyar la difusión del Programa Kit Digital.",3
20260206_Licitaciones.xlsx,,DIRECCIÓN GENERAL DEL INSTITUTO PARA LA DIVERSIFICACIÓN Y AHORRO DE LA ENERGÍA (IDAE),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=toClXdq7qfxSYrkJkLlFdw%3D%3D,400000,"Contratación del servicio de diseño, estrategia, asesoría, creatividad, definición de medios y estudios de resultados de la campaña ""La transición energética en España",3
20260206_Licitaciones.xlsx,2/12/2026,CONCEJAL DE CONTRATACIÓN DEL AYUNTAMIENTO DE TORREJÓN DE ARDOZ (MADRID),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=XVYx7HUB7vB70UvEyYJSGw%3D%3D,360,Adquisición de mantel personalizado para programa LOPIVI de la Concejalía de Bienestar,1
20260209_Licitaciones.xlsx,3/6/2026,INSTITUTO DE TURISMO DE ESPAÑA (TURESPAÑA),contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=csGqX%2FbHHZWcTfjQf3USOg%3D%3D,550852.5,"1. La prestación del servicio de organización y gestión de eventos virtuales 2. La puesta en marcha, mantenimiento y gestión de una app que sirva de apoyo al desarrollo de eventos presenciales de Turespaña en los términos establecidos en el pliego de prescripciones técnicas",3
20260209_Licitaciones.xlsx,2/23/2026,CONSELL COMARCAL DEL SOLSONÈS (LLEIDA),contractaciopublica.cat/ca/detall-publicacio/32540a48-39e6-45ed-b1c9-586b6d2c136d/300686637,10720,"Contratación del arrendamiento, montaje, mantenimiento y desmontaje de los stands de la Feria del Trunfo y la Trufa de Cataluña",1
